Nodo1,Nodo2,Datos
8,724,{'latencia': 12.230157783189386}
8,1056,{'latencia': 52.65125164331759}
8,249,{'latencia': 18.27872844158677}
8,423,{'latencia': 81.65824218809846}
8,1406,{'latencia': 57.40287397301968}
8,648,{'latencia': 22.931323988124653}
8,653,{'latencia': 35.51899026054192}
8,918,{'latencia': 58.41351383796279}
8,1277,{'latencia': 75.21424431669294}
8,1489,{'latencia': 17.074128855136085}
8,33,{'latencia': 11.093578641071508}
8,677,{'latencia': 81.9999535959033}
8,207,{'latencia': 7.90104907716072}
8,882,{'latencia': 58.69318682450106}
8,939,{'latencia': 74.88857309614215}
8,701,{'latencia': 43.01266815125511}
8,1209,{'latencia': 40.825777004684824}
8,1264,{'latencia': 31.083559558462596}
8,902,{'latencia': 21.052417616595495}
8,318,{'latencia': 95.46755184284763}
9,1243,{'latencia': 5.58160828558581}
9,418,{'latencia': 8.812968468429126}
9,1338,{'latencia': 84.72089096256121}
9,180,{'latencia': 52.82096932603487}
9,1264,{'latencia': 29.464778357801674}
9,898,{'latencia': 60.915069049720394}
9,804,{'latencia': 30.446147669806304}
9,1001,{'latencia': 7.708769706111925}
9,1274,{'latencia': 76.4044440466436}
9,1187,{'latencia': 83.98772177131171}
9,256,{'latencia': 54.42258376414717}
9,946,{'latencia': 66.48518118892426}
9,67,{'latencia': 55.752506452319935}
9,311,{'latencia': 39.96997902398241}
9,290,{'latencia': 22.009019542487678}
9,1059,{'latencia': 80.26933668469015}
9,273,{'latencia': 73.89001472323888}
9,1095,{'latencia': 43.38690591189152}
9,967,{'latencia': 66.3084441463513}
9,1393,{'latencia': 93.8458497737942}
9,1161,{'latencia': 71.63841301392473}
9,1113,{'latencia': 41.36095711408445}
9,1196,{'latencia': 2.1620291126158815}
9,329,{'latencia': 83.0883581303198}
9,1263,{'latencia': 26.64550304633742}
9,348,{'latencia': 17.89173061693582}
9,698,{'latencia': 10.75185271825171}
9,1042,{'latencia': 96.37854537741944}
9,935,{'latencia': 20.625428213489375}
9,825,{'latencia': 74.25209800999039}
9,422,{'latencia': 29.134477298785495}
9,265,{'latencia': 76.05718592891112}
9,910,{'latencia': 63.44506908340645}
9,19,{'latencia': 55.45542048886293}
9,333,{'latencia': 27.050603584257182}
9,1355,{'latencia': 94.89843953639549}
9,1215,{'latencia': 57.75150941018018}
9,971,{'latencia': 51.34563519337654}
9,183,{'latencia': 43.235171421612215}
9,161,{'latencia': 53.663402573132494}
9,169,{'latencia': 30.465369077224107}
9,10,{'latencia': 40.45446459293398}
9,606,{'latencia': 86.86700678515727}
9,1166,{'latencia': 7.910334598425166}
9,1143,{'latencia': 70.37352599349542}
9,1377,{'latencia': 8.335213425775136}
9,93,{'latencia': 18.1916194807137}
9,1131,{'latencia': 67.42226962803711}
9,594,{'latencia': 36.844658841448684}
9,1148,{'latencia': 9.165032803833542}
9,129,{'latencia': 1.1677744211916319}
9,555,{'latencia': 72.93357691198251}
9,498,{'latencia': 87.48340770735936}
9,848,{'latencia': 12.431651619414575}
9,1151,{'latencia': 75.12180706500043}
9,529,{'latencia': 58.902057492049636}
9,1477,{'latencia': 7.929445483923899}
9,232,{'latencia': 89.31299352367076}
9,646,{'latencia': 99.93742755945553}
9,374,{'latencia': 54.68579300902598}
9,1387,{'latencia': 57.982826484633904}
9,99,{'latencia': 32.088201476398886}
9,430,{'latencia': 54.924633980037186}
9,146,{'latencia': 61.86119404487498}
9,57,{'latencia': 18.59921832680456}
9,141,{'latencia': 6.678126842013841}
9,90,{'latencia': 89.88471111268501}
9,909,{'latencia': 16.190943081405763}
9,673,{'latencia': 68.06950044948567}
9,1160,{'latencia': 44.13827346344964}
9,656,{'latencia': 5.716656749706201}
9,208,{'latencia': 75.66343189309906}
9,1186,{'latencia': 8.982249411887977}
9,689,{'latencia': 1.2511575262876578}
9,608,{'latencia': 25.315003781110416}
10,960,{'latencia': 45.777592792478636}
10,411,{'latencia': 83.6002633344272}
10,873,{'latencia': 40.389812719297936}
10,1267,{'latencia': 16.106768411107865}
10,677,{'latencia': 22.637635148986156}
10,896,{'latencia': 26.305163111517736}
10,1448,{'latencia': 43.180230310546925}
10,97,{'latencia': 69.50587901293758}
10,1486,{'latencia': 60.99965131690817}
10,1137,{'latencia': 7.882819677319566}
10,1211,{'latencia': 35.83921647055323}
10,928,{'latencia': 36.899500346749}
10,840,{'latencia': 8.945571496350261}
10,452,{'latencia': 8.339573940154311}
10,861,{'latencia': 26.873514730052516}
10,1109,{'latencia': 13.770959932258561}
10,1335,{'latencia': 63.88142392148308}
10,1440,{'latencia': 89.13585553091697}
10,1378,{'latencia': 55.48990159574259}
10,1433,{'latencia': 10.345897896914774}
10,198,{'latencia': 96.24329805052024}
10,778,{'latencia': 53.99530050668606}
10,658,{'latencia': 55.73232840117538}
10,741,{'latencia': 28.55938364784297}
10,585,{'latencia': 16.226204998519773}
10,838,{'latencia': 31.387605371236507}
10,690,{'latencia': 92.39660792225014}
10,1496,{'latencia': 50.04191566231374}
10,57,{'latencia': 28.77884175641192}
10,942,{'latencia': 32.248673552422964}
10,195,{'latencia': 53.82149023801732}
10,1101,{'latencia': 98.42719568316132}
10,1494,{'latencia': 33.602509369686054}
10,795,{'latencia': 34.15265817888675}
10,421,{'latencia': 17.524837468238214}
10,1364,{'latencia': 17.383192438853634}
10,596,{'latencia': 8.513229669423634}
10,671,{'latencia': 12.781841922942414}
10,151,{'latencia': 26.125321438662407}
10,907,{'latencia': 33.88629041638761}
10,1011,{'latencia': 75.6406097131423}
10,1108,{'latencia': 2.5430076550211744}
10,1326,{'latencia': 83.10197617560544}
10,239,{'latencia': 49.19458575286139}
10,1386,{'latencia': 64.89090976693224}
10,359,{'latencia': 77.6793982761787}
10,742,{'latencia': 48.82620635323125}
10,1004,{'latencia': 89.95370181481893}
10,393,{'latencia': 62.085602653657936}
10,296,{'latencia': 87.7732626079009}
10,593,{'latencia': 37.09601714306376}
10,118,{'latencia': 14.976920634746406}
10,133,{'latencia': 5.851865199536364}
10,982,{'latencia': 6.105299392161845}
10,389,{'latencia': 21.009602627617742}
10,627,{'latencia': 62.07719405586691}
10,729,{'latencia': 36.60506685245514}
10,51,{'latencia': 64.17253400000321}
10,1169,{'latencia': 54.756457804860375}
10,457,{'latencia': 60.435708896629876}
10,121,{'latencia': 14.920477375547673}
10,77,{'latencia': 42.39599147840233}
10,557,{'latencia': 23.275978412865516}
10,762,{'latencia': 94.05418370740544}
10,591,{'latencia': 20.398242855739596}
10,1149,{'latencia': 25.184736613295367}
10,558,{'latencia': 19.752034749462677}
10,448,{'latencia': 48.2882162244379}
10,42,{'latencia': 81.2169195013913}
10,1348,{'latencia': 93.54780310800132}
10,947,{'latencia': 27.372496392957576}
10,191,{'latencia': 28.20243360355743}
10,349,{'latencia': 61.985244985064455}
10,303,{'latencia': 24.14743703018763}
10,1283,{'latencia': 89.98910974279204}
10,197,{'latencia': 89.61273911423194}
10,1092,{'latencia': 20.53266420368757}
10,1048,{'latencia': 14.038717419344817}
10,1308,{'latencia': 79.33484118745135}
11,27,{'latencia': 26.552344224012597}
11,1315,{'latencia': 3.971642000081307}
11,369,{'latencia': 62.43090179201161}
11,1190,{'latencia': 18.603728488731583}
11,173,{'latencia': 19.14830170642861}
11,491,{'latencia': 88.53672955018921}
11,1057,{'latencia': 29.000775888594763}
11,772,{'latencia': 67.04848745017807}
11,867,{'latencia': 38.89725447500353}
11,247,{'latencia': 98.17829994702085}
11,1311,{'latencia': 88.06454982149826}
11,1290,{'latencia': 36.470936108955705}
11,254,{'latencia': 14.912015835059144}
11,23,{'latencia': 19.786036684374}
11,1482,{'latencia': 19.121203818046556}
11,1397,{'latencia': 51.59276903323746}
11,83,{'latencia': 75.89329086217835}
11,1153,{'latencia': 45.278728097084446}
11,798,{'latencia': 16.470820766819344}
11,851,{'latencia': 44.207717237221395}
11,526,{'latencia': 38.02720660933055}
11,482,{'latencia': 41.18047390701477}
11,1196,{'latencia': 3.2052575877766567}
11,189,{'latencia': 92.61089337982253}
11,1117,{'latencia': 37.77790243762837}
11,1420,{'latencia': 83.07473125152526}
11,1042,{'latencia': 26.752465784461542}
11,581,{'latencia': 5.98135209067566}
11,1455,{'latencia': 1.9404583881881092}
11,404,{'latencia': 61.63769979858262}
11,1144,{'latencia': 91.34539097489832}
11,1378,{'latencia': 85.86053358660352}
11,385,{'latencia': 65.68228861401519}
11,762,{'latencia': 78.59160188670711}
11,36,{'latencia': 87.86482014347773}
11,915,{'latencia': 67.41558398197488}
11,734,{'latencia': 88.27300270081628}
11,634,{'latencia': 65.68322699108269}
11,1300,{'latencia': 37.47338333609979}
11,785,{'latencia': 65.5101903207966}
11,1410,{'latencia': 1.1847360151299253}
11,1465,{'latencia': 52.70755541409449}
11,558,{'latencia': 11.944950731852376}
11,465,{'latencia': 4.60412066982683}
11,270,{'latencia': 88.31878502192757}
11,855,{'latencia': 56.18412540166945}
11,892,{'latencia': 46.55699417929885}
11,904,{'latencia': 29.7525937923328}
11,417,{'latencia': 36.65740935579711}
11,452,{'latencia': 99.39600312855576}
11,215,{'latencia': 28.10098940200351}
11,1092,{'latencia': 75.12502656150232}
11,492,{'latencia': 74.02062080944324}
11,1253,{'latencia': 14.561211128526503}
11,1304,{'latencia': 96.93081145166983}
11,910,{'latencia': 87.75262221796815}
11,300,{'latencia': 20.043164323298072}
11,279,{'latencia': 72.05726761721313}
11,796,{'latencia': 88.39270943637231}
11,70,{'latencia': 57.78552924630986}
11,72,{'latencia': 2.1422567098777754}
11,1138,{'latencia': 24.508106320673118}
11,1164,{'latencia': 92.45498638643483}
11,1286,{'latencia': 97.35022363374762}
11,932,{'latencia': 18.784555820235497}
11,1215,{'latencia': 4.789068672732305}
11,1327,{'latencia': 80.5877866040398}
11,222,{'latencia': 9.877921595233403}
11,420,{'latencia': 85.01889649594901}
11,1020,{'latencia': 40.481061660795966}
11,1369,{'latencia': 58.81016472749269}
11,1407,{'latencia': 46.272936693968205}
11,753,{'latencia': 99.03701507300363}
11,591,{'latencia': 36.946958930150736}
11,748,{'latencia': 40.35127383014846}
11,705,{'latencia': 36.043764271603486}
11,1094,{'latencia': 94.3991826637824}
11,610,{'latencia': 46.17781323365463}
11,152,{'latencia': 21.79757404937201}
11,267,{'latencia': 24.825845913570944}
11,330,{'latencia': 18.646836892326053}
11,396,{'latencia': 48.49130827521439}
11,1283,{'latencia': 59.95035317801944}
12,411,{'latencia': 75.89508538178055}
12,1305,{'latencia': 41.59067860686022}
12,1217,{'latencia': 2.850978603507961}
12,201,{'latencia': 25.735769211055235}
12,1477,{'latencia': 84.12873335372348}
12,614,{'latencia': 24.231378967805767}
12,632,{'latencia': 37.77877853379133}
12,1482,{'latencia': 65.5635676858}
12,576,{'latencia': 83.86812890983094}
12,261,{'latencia': 6.554478823413656}
12,118,{'latencia': 10.501818590257242}
12,976,{'latencia': 24.28032757285982}
12,1269,{'latencia': 27.115961663983395}
12,579,{'latencia': 16.140498466206672}
12,1120,{'latencia': 12.046274594454971}
12,1276,{'latencia': 7.304629320805174}
12,400,{'latencia': 15.540686560142742}
12,618,{'latencia': 6.397724757125705}
12,13,{'latencia': 77.71109858011451}
12,1104,{'latencia': 53.76384812937681}
12,1431,{'latencia': 64.222305737721}
12,652,{'latencia': 39.05460924293982}
12,146,{'latencia': 40.16431317139511}
12,1403,{'latencia': 48.692418566563205}
12,658,{'latencia': 8.439849443415412}
12,581,{'latencia': 45.826547911141326}
12,477,{'latencia': 16.3789399620548}
12,1117,{'latencia': 76.8773171001396}
12,582,{'latencia': 78.8443220276205}
12,1218,{'latencia': 1.5959164835559412}
12,962,{'latencia': 48.315337807001725}
12,150,{'latencia': 26.784100549143666}
12,625,{'latencia': 73.29168688623236}
12,789,{'latencia': 8.0993339211372}
12,738,{'latencia': 16.39943627274357}
12,1207,{'latencia': 62.737323640289034}
12,432,{'latencia': 85.56572137567923}
12,570,{'latencia': 68.13991622591747}
12,686,{'latencia': 48.79133478502029}
12,717,{'latencia': 29.89565596594376}
12,1329,{'latencia': 64.54100901537979}
12,1182,{'latencia': 7.0555931183140945}
12,1454,{'latencia': 14.174937067588298}
12,1289,{'latencia': 21.355932134702805}
12,1067,{'latencia': 54.45328752068171}
12,434,{'latencia': 80.98198197464608}
12,446,{'latencia': 14.265981337651441}
12,402,{'latencia': 40.16759810551882}
12,1310,{'latencia': 35.64758279349157}
12,729,{'latencia': 24.206357832335428}
12,1476,{'latencia': 77.45232472326686}
12,631,{'latencia': 36.91731470765739}
12,567,{'latencia': 63.520857211264996}
12,813,{'latencia': 13.806526703831352}
12,1191,{'latencia': 37.20534394244206}
12,594,{'latencia': 57.30118440214264}
12,685,{'latencia': 26.67033966323838}
12,1244,{'latencia': 18.496487902112104}
12,1350,{'latencia': 36.368741914079}
12,1027,{'latencia': 72.73388531178456}
12,1282,{'latencia': 58.93841531569473}
12,853,{'latencia': 97.71776541672705}
12,60,{'latencia': 2.4789011843295317}
12,1434,{'latencia': 40.887975140265986}
12,535,{'latencia': 35.907986232483616}
12,593,{'latencia': 37.066376684328375}
12,29,{'latencia': 7.215778370484885}
12,310,{'latencia': 70.06521178460494}
12,1314,{'latencia': 5.949212877431292}
12,512,{'latencia': 39.3967692542105}
12,690,{'latencia': 76.08970797723009}
12,1452,{'latencia': 54.087670801163604}
12,95,{'latencia': 14.233290214853612}
12,1460,{'latencia': 39.80502979040183}
12,1292,{'latencia': 41.707628912227555}
12,759,{'latencia': 90.72588875367568}
12,523,{'latencia': 40.19207052501541}
12,137,{'latencia': 89.10441999765244}
12,1374,{'latencia': 73.77408575516083}
12,728,{'latencia': 30.299948903739953}
12,116,{'latencia': 39.18383698258358}
12,1154,{'latencia': 72.3394939519937}
12,1028,{'latencia': 54.26002942105302}
12,562,{'latencia': 72.63094698471018}
12,543,{'latencia': 21.226589418029643}
12,1417,{'latencia': 71.00189125139656}
12,418,{'latencia': 64.83313924242594}
12,88,{'latencia': 10.160763287118648}
12,817,{'latencia': 97.79160446188453}
12,622,{'latencia': 26.422026830793786}
13,1289,{'latencia': 46.96584688739507}
13,605,{'latencia': 40.430079444071005}
13,557,{'latencia': 20.213165049192877}
13,514,{'latencia': 56.35141400374284}
13,1446,{'latencia': 78.1159124257159}
13,1454,{'latencia': 24.944421623680892}
13,811,{'latencia': 68.22208243957142}
13,390,{'latencia': 82.46345026886875}
13,158,{'latencia': 39.081461624914844}
13,1259,{'latencia': 26.103028802562214}
13,549,{'latencia': 55.88997607758539}
13,1462,{'latencia': 92.44928383007141}
13,676,{'latencia': 58.804345884883375}
13,336,{'latencia': 73.90181587880568}
13,1095,{'latencia': 20.286436148646125}
13,809,{'latencia': 5.568954129991051}
13,1154,{'latencia': 96.57503271541911}
13,264,{'latencia': 5.041810389576877}
13,638,{'latencia': 22.913259371700573}
13,366,{'latencia': 28.89492514164838}
13,593,{'latencia': 82.2467090862106}
13,617,{'latencia': 34.822649279316686}
13,1202,{'latencia': 45.605148124192986}
13,93,{'latencia': 71.84008212731526}
13,1269,{'latencia': 91.75209212589677}
13,88,{'latencia': 3.343333234842279}
13,134,{'latencia': 99.52010476503266}
13,1190,{'latencia': 5.289589864179183}
13,250,{'latencia': 37.08765957421053}
13,159,{'latencia': 31.174419830645157}
13,1286,{'latencia': 78.77279942359763}
13,262,{'latencia': 16.200009604578106}
13,65,{'latencia': 85.82104738494331}
13,988,{'latencia': 73.9314296184973}
13,395,{'latencia': 1.0324121593274533}
13,507,{'latencia': 98.70139702264514}
13,1412,{'latencia': 96.82476023234136}
13,488,{'latencia': 51.19264293068415}
13,512,{'latencia': 37.68367433595404}
13,1250,{'latencia': 35.27607910875329}
13,372,{'latencia': 84.07060105645294}
13,1083,{'latencia': 76.6525824128339}
13,794,{'latencia': 22.918360055685188}
13,63,{'latencia': 82.69701763688774}
13,919,{'latencia': 85.78780651626461}
13,55,{'latencia': 96.51671414260439}
13,1096,{'latencia': 67.2917376319048}
13,692,{'latencia': 41.2740356269969}
13,384,{'latencia': 85.31493215417986}
13,327,{'latencia': 88.2373977794736}
13,1181,{'latencia': 13.658340535657365}
13,326,{'latencia': 66.32009653140403}
13,425,{'latencia': 12.04867919223251}
13,451,{'latencia': 61.03609768258274}
13,1457,{'latencia': 33.99243748678394}
13,983,{'latencia': 50.11641041213891}
13,455,{'latencia': 25.845449925122093}
13,782,{'latencia': 17.47757631234431}
13,1480,{'latencia': 21.83040501523145}
13,1110,{'latencia': 65.26471082055018}
13,1461,{'latencia': 19.43653880473417}
13,25,{'latencia': 3.057227702339689}
13,670,{'latencia': 39.903478615015935}
13,203,{'latencia': 76.42009289928035}
13,792,{'latencia': 28.803466849761126}
13,1063,{'latencia': 77.16503544336688}
13,1212,{'latencia': 55.81765551202623}
13,267,{'latencia': 96.45452980376744}
13,1440,{'latencia': 99.14773109634817}
13,612,{'latencia': 71.78357263724499}
13,1167,{'latencia': 4.435012038559959}
13,1018,{'latencia': 39.50288133061411}
13,1383,{'latencia': 26.785696436784463}
13,49,{'latencia': 66.9823026724554}
13,1056,{'latencia': 18.20495697029145}
14,1330,{'latencia': 50.37961037796757}
14,887,{'latencia': 6.542774513325805}
14,1499,{'latencia': 71.0258295813421}
14,533,{'latencia': 37.409373577792536}
14,1099,{'latencia': 28.59756114041589}
14,598,{'latencia': 55.48054095688117}
14,512,{'latencia': 53.51942846541287}
14,152,{'latencia': 84.22348368711077}
14,636,{'latencia': 28.351582391343563}
14,158,{'latencia': 9.488611804217186}
14,1431,{'latencia': 29.418463718395813}
14,646,{'latencia': 63.85379601932705}
14,79,{'latencia': 85.87763720171138}
14,538,{'latencia': 78.429865231652}
14,975,{'latencia': 31.169065894615947}
14,1220,{'latencia': 67.54193594037334}
14,455,{'latencia': 41.26568607495762}
14,20,{'latencia': 34.51011514048154}
14,715,{'latencia': 91.14457580776858}
14,242,{'latencia': 45.54476694510696}
14,1294,{'latencia': 96.595938476609}
14,748,{'latencia': 80.0511420921165}
14,1321,{'latencia': 89.48967603567532}
14,173,{'latencia': 28.368771213308793}
